2017,2017,AK,%,13.6,9.0,20.2,ALC2_1,CRDPREV,-147.72205903599973,64.84507995700051,H_B_ALL
2019,2019,PA,%,11.2,9.4,13.4,ALC2_1,CRDPREV,-77.86070029399963,40.79373015200048,B_B_ALL
2017,2017,RI,%,12.7,10.2,15.7,ALC2_1,CRDPREV,-71.52247031399963,41.70828019300046,NH_B_WHITE
2019,2019,NM,%,12.1,10.5,13.9,ALC2_1,CRDPREV,-106.24058098499967,34.52088095200048,B_B_ALL
2019,2019,OK,%,13.2,10.5,16.4,ALC2_1,CRDPREV,-97.52107021399968,35.47203135600046,B_B_ALL
2017,2017,VA,%,12.3,10.8,13.8,ALC2_1,CRDPREV,-78.45789046299967,37.54268067400045,B_B_ALL
2019,2019,NY,%,12.7,10.8,14.9,ALC2_1,CRDPREV,-75.54397042699964,42.82700103200045,B_B_ALL
2017,2017,KS,%,15.8,11.1,22.0,ALC2_1,CRDPREV,-98.20078122699965,38.34774030000045,H_B_ALL
2015,2015,CA,%,15.1,11.4,19.9,ALC2_1,CRDPREV,-120.99999953799971,37.63864012300047,B_B_ALL
2017,2017,DE,%,15.2,12.0,19.1,ALC2_1,CRDPREV,-75.57774116799965,39.008830667000495,B_F_ALL
2017,2017,CO,%,15.8,12.4,19.9,ALC2_1,CRDPREV,-106.13361092099967,38.843840757000464,NH_B_WHITE
2017,2017,MD,%,16.3,12.7,20.6,ALC2_1,CRDPREV,-76.60926011099963,39.29058096400047,NH_B_AIAN
2015,2015,OK,%,16.5,13.6,19.8,ALC2_1,CRDPREV,-97.52107021399968,35.47203135600046,B_B_ALL
2019,2019,ND,%,15.6,13.8,17.7,ALC2_1,CRDPREV,-100.11842104899966,47.47531977900047,B_B_ALL
2017,2017,MT,%,17.2,15.2,19.4,ALC2_1,CRDPREV,-109.42442064499971,47.06652897200047,B_F_ALL
2015,2015,NH,%,16.8,15.7,17.9,ALC2_1,CRDPREV,-71.50036091999965,43.65595011300047,B_B_ALL
2017,2017,VT,%,16.8,16.1,17.6,ALC2_1,CRDPREV,-72.51764079099962,43.62538123900049,B_M_ALL
2019,2019,MT,%,18.7,16.8,20.8,ALC2_1,CRDPREV,-109.42442064499971,47.06652897200047,NH_B_WHITE
2020,2020,IL,%,8.2,4.8,13.8,ALC2_2,AGEADJPREV,-88.99771017799969,40.48501028300046,NH_B_OTHER
2019,2019,PA,%,8.3,4.9,13.6,ALC2_2,AGEADJPREV,-77.86070029399963,40.79373015200048,NH_B_OTHER
2017,2017,WA,%,7.6,5.5,10.3,ALC2_2,AGEADJPREV,-120.47001078999972,47.52227862900048,NH_B_OTHER
2017,2017,WA,%,7.9,5.8,10.7,ALC2_2,CRDPREV,-120.47001078999972,47.52227862900048,NH_B_OTHER
2020,2020,RI,%,10.0,5.8,16.7,ALC2_2,AGEADJPREV,-71.52247031399963,41.70828019300046,NH_B_BLACK
2012,2012,NY,%,9.2,5.9,14.3,ALC2_2,AGEADJPREV,-75.54397042699964,42.82700103200045,NH_B_OTHER
2013,2013,OK,%,9.2,5.9,14.2,ALC2_2,CRDPREV,-97.52107021399968,35.47203135600046,NH_B_BLACK
2014,2014,UT,%,10.4,6.0,17.5,ALC2_2,AGEADJPREV,-111.58713063499971,39.360700171000474,NH_B_MULTI
2014,2014,UT,%,7.2,6.5,7.9,ALC2_2,AGEADJPREV,-111.58713063499971,39.360700171000474,B_F_ALL
2011,2011,AL,%,7.9,6.8,9.1,ALC2_2,CRDPREV,-86.63186076199969,32.84057112200048,B_F_ALL
2015,2015,IL,%,10.5,6.8,16.0,ALC2_2,AGEADJPREV,-88.99771017799969,40.48501028300046,NH_B_OTHER
2013,2013,AR,%,8.6,7.0,10.4,ALC2_2,AGEADJPREV,-92.27449074299966,34.74865012400045,B_F_ALL
2015,2015,MA,%,10.1,7.2,13.9,ALC2_2,AGEADJPREV,-72.08269067499964,42.27687047000046,NH_B_OTHER
2013,2013,NC,%,12.4,7.4,20.0,ALC2_2,CRDPREV,-79.15925046299964,35.466220975000454,NH_B_OTHER
2013,2013,OR,%,12.6,7.4,20.5,ALC2_2,CRDPREV,-120.15503132599969,44.56744942400047,NH_B_OTHER
2013,2013,NC,%,12.7,7.4,20.8,ALC2_2,AGEADJPREV,-79.15925046299964,35.466220975000454,NH_B_MULTI
2017,2017,GA,%,8.8,7.6,10.3,ALC2_2,CRDPREV,-83.62758034599966,32.83968109300048,B_F_ALL
2011,2011,FL,%,13.0,7.6,21.5,ALC2_2,CRDPREV,-81.92896053899966,28.932040377000476,NH_B_MULTI
2013,2013,AZ,%,11.3,7.7,16.2,ALC2_2,AGEADJPREV,-111.76381127699972,34.865970280000454,H_B_ALL
2013,2013,WA,%,11.9,7.7,18.0,ALC2_2,CRDPREV,-120.47001078999972,47.52227862900048,NH_B_BLACK
2013,2013,NE,%,12.0,7.8,18.1,ALC2_2,AGEADJPREV,-99.36572062299967,41.6410409880005,NH_B_BLACK
2020,2020,IL,%,11.4,7.9,16.2,ALC2_2,AGEADJPREV,-88.99771017799969,40.48501028300046,NH_B_BLACK
2020,2020,OK,%,12.1,7.9,18.2,ALC2_2,AGEADJPREV,-97.52107021399968,35.47203135600046,NH_B_MULTI
2014,2014,CT,%,11.8,8.1,16.8,ALC2_2,AGEADJPREV,-72.64984095199964,41.56266102000046,NH_B_BLACK
2015,2015,UT,%,12.2,8.1,17.9,ALC2_2,CRDPREV,-111.58713063499971,39.360700171000474,NH_B_OTHER
2018,2018,LA,%,14.1,8.1,23.6,ALC2_2,AGEADJPREV,-92.44568007099969,31.31266064400046,NH_B_MULTI
2016,2016,AL,%,9.7,8.4,11.1,ALC2_2,AGEADJPREV,-86.63186076199969,32.84057112200048,B_F_ALL
2011,2011,AR,%,10.4,8.4,12.8,ALC2_2,AGEADJPREV,-92.27449074299966,34.74865012400045,B_F_ALL
2012,2012,CO,%,12.3,8.4,17.6,ALC2_2,AGEADJPREV,-106.13361092099967,38.843840757000464,NH_B_OTHER
2011,2011,NC,%,9.7,8.5,11.1,ALC2_2,CRDPREV,-79.15925046299964,35.466220975000454,B_F_ALL
2020,2020,MA,%,12.5,8.5,18.0,ALC2_2,CRDPREV,-72.08269067499964,42.27687047000046,NH_B_OTHER
2016,2016,AL,%,15.1,8.5,25.2,ALC2_2,AGEADJPREV,-86.63186076199969,32.84057112200048,H_B_ALL
2019,2019,AZ,%,10.1,8.6,11.9,ALC2_2,AGEADJPREV,-111.76381127699972,34.865970280000454,B_F_ALL
2015,2015,WY,%,10.5,8.6,12.7,ALC2_2,CRDPREV,-108.10983035299967,43.23554134300048,B_F_ALL
2021,2021,RI,%,14.6,8.6,23.5,ALC2_2,CRDPREV,-71.52247031399963,41.70828019300046,NH_B_OTHER
2015,2015,DC,%,15.1,8.6,25.2,ALC2_2,AGEADJPREV,-77.036871,38.907192,NH_B_OTHER
2014,2014,IN,%,11.7,8.7,15.6,ALC2_2,CRDPREV,-86.14996019399968,39.766910452000445,NH_B_BLACK
2016,2016,MN,%,11.9,8.7,16.0,ALC2_2,CRDPREV,-94.79420050299967,46.35564873600049,NH_B_BLACK
2011,2011,AL,%,14.8,8.7,24.1,ALC2_2,AGEADJPREV,-86.63186076199969,32.84057112200048,NH_B_OTHER
2014,2014,TN,%,10.4,8.8,12.2,ALC2_2,CRDPREV,-85.77449091399967,35.68094058000048,NH_B_WHITE
2018,2018,AR,%,10.5,8.8,12.6,ALC2_2,CRDPREV,-92.27449074299966,34.74865012400045,B_F_ALL
2015,2015,FL,%,14.1,8.8,21.8,ALC2_2,AGEADJPREV,-81.92896053899966,28.932040377000476,NH_B_OTHER
2014,2014,LA,%,14.7,8.8,23.5,ALC2_2,CRDPREV,-92.44568007099969,31.31266064400046,NH_B_OTHER
2015,2015,MO,%,15.5,8.8,25.8,ALC2_2,CRDPREV,-92.56630005299968,38.635790776000476,NH_B_OTHER
2011,2011,KY,%,10.2,8.9,11.6,ALC2_2,CRDPREV,-84.77497104799966,37.645970271000465,B_F_ALL
2017,2017,OH,%,13.9,8.9,21.0,ALC2_2,AGEADJPREV,-82.40426005599966,40.06021014100048,NH_B_OTHER
2019,2019,OR,%,13.8,9.0,20.6,ALC2_2,AGEADJPREV,-120.15503132599969,44.56744942400047,NH_B_MULTI
2011,2011,TN,%,11.6,9.2,14.4,ALC2_2,AGEADJPREV,-85.77449091399967,35.68094058000048,NH_B_WHITE
2021,2021,IL,%,13.0,9.2,18.2,ALC2_2,AGEADJPREV,-88.99771017799969,40.48501028300046,NH_B_BLACK
2017,2017,AZ,%,10.2,9.3,11.1,ALC2_2,CRDPREV,-111.76381127699972,34.865970280000454,B_F_ALL
2019,2019,VA,%,12.7,9.3,17.1,ALC2_2,CRDPREV,-78.45789046299967,37.54268067400045,H_B_ALL
2013,2013,KY,%,15.8,9.3,25.6,ALC2_2,AGEADJPREV,-84.77497104799966,37.645970271000465,NH_B_MULTI
2014,2014,WV,%,10.5,9.4,11.7,ALC2_2,AGEADJPREV,-80.71264013499967,38.66551020200046,B_B_ALL
2014,2014,FL,%,10.6,9.5,11.8,ALC2_2,CRDPREV,-81.92896053899966,28.932040377000476,B_F_ALL
2013,2013,NJ,%,11.8,9.5,14.6,ALC2_2,CRDPREV,-74.27369128799967,40.13057004800049,NH_B_BLACK
2012,2012,CO,%,14.2,9.5,20.7,ALC2_2,CRDPREV,-106.13361092099967,38.843840757000464,NH_B_OTHER
2018,2018,IL,%,14.2,9.5,20.6,ALC2_2,CRDPREV,-88.99771017799969,40.48501028300046,NH_B_OTHER
2019,2019,DC,%,14.8,9.5,22.2,ALC2_2,AGEADJPREV,-77.036871,38.907192,H_B_ALL
2014,2014,PA,%,10.6,9.6,11.8,ALC2_2,CRDPREV,-77.86070029399963,40.79373015200048,B_F_ALL
2015,2015,WV,%,10.6,9.6,11.7,ALC2_2,CRDPREV,-80.71264013499967,38.66551020200046,B_B_ALL
2013,2013,KS,%,12.5,9.6,16.2,ALC2_2,CRDPREV,-98.20078122699965,38.34774030000045,NH_B_BLACK
2013,2013,PA,%,16.5,9.6,27.0,ALC2_2,AGEADJPREV,-77.86070029399963,40.79373015200048,NH_B_MULTI
2012,2012,MO,%,13.2,9.7,17.8,ALC2_2,CRDPREV,-92.56630005299968,38.635790776000476,NH_B_BLACK
2012,2012,UT,%,10.5,9.8,11.3,ALC2_2,AGEADJPREV,-111.58713063499971,39.360700171000474,B_B_ALL
2017,2017,OK,%,14.1,9.8,19.9,ALC2_2,AGEADJPREV,-97.52107021399968,35.47203135600046,NH_B_BLACK
2021,2021,MD,%,11.0,9.9,12.3,ALC2_2,AGEADJPREV,-76.60926011099963,39.29058096400047,B_F_ALL
2014,2014,SC,%,11.6,9.9,13.5,ALC2_2,AGEADJPREV,-81.04537120699968,33.998821303000454,NH_B_BLACK
2011,2011,AZ,%,11.7,9.9,13.8,ALC2_2,CRDPREV,-111.76381127699972,34.865970280000454,B_F_ALL
2019,2019,NY,%,12.3,9.9,15.2,ALC2_2,CRDPREV,-75.54397042699964,42.82700103200045,NH_B_BLACK
2017,2017,NE,%,17.8,9.9,30.0,ALC2_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_MULTI
2013,2013,IN,%,11.2,10.0,12.6,ALC2_2,AGEADJPREV,-86.14996019399968,39.766910452000445,B_F_ALL
2016,2016,SC,%,11.3,10.1,12.7,ALC2_2,CRDPREV,-81.04537120699968,33.998821303000454,B_F_ALL
